,Comparison,Correlation,P_value
9165,UBE2T_proteomics,-0.43684955962338795,0.00019566519296848004
8039,SORBS2_proteomics,0.39666906355761333,0.00020518161861202123
7196,RNF216_proteomics,0.5877104848531128,0.0002054550536714596
9478,WDR91_proteomics,0.3951980533055096,0.00021769890818654114
1089,C8G_proteomics,0.3942440095352499,0.00022618928047051922
8943,TRIM59_proteomics,0.39343805795841313,0.00023359823379816844
3791,HRG_proteomics,0.39024974815750313,0.0002651516469934639
2091,DCK_proteomics,-0.3899248942356381,0.00026857749004555685
9860,ZRANB2_proteomics,-0.389864052421252,0.0002692236239314853
4460,LIMCH1_proteomics,0.38983592172471426,0.00026952285212038804
8269,STRBP_proteomics,-0.38952578367944357,0.0002728421484733802
8238,STEAP3_proteomics,0.3889292452888983,0.0002793326078474873
548,ARHGAP29_proteomics,0.3888816565329041,0.00027985644914469034
7137,RIN1_proteomics,0.3886534759690498,0.0002823807564865852
2710,ERO1B_proteomics,0.40212537986439423,0.00028870724873962186
8003,SNTB2_proteomics,0.38618519431587506,0.00031105695486566856
9059,TUBB_proteomics,-0.3855050608868966,0.00031941594351577026
2627,ENPP6_proteomics,0.40143677144118056,0.00032554476547422896
603,ARL6IP6_proteomics,0.38401963438958414,0.00033839419602267097
4318,KRT17_proteomics,0.3838755025624948,0.0003402897073116405
6273,PLEKHA1_proteomics,0.3829926473904025,0.0003521146272314972
8919,TRIM16_proteomics,0.39833925285147825,0.0003655399335713089
1396,CDH3_proteomics,0.3818657418467631,0.00036775607551899265
5321,NACA_proteomics,-0.3817768525644572,0.0003690165835637783
70,ACADM_proteomics,-0.3809024593969968,0.00038162900253545744
2281,DNAH5_proteomics,0.4700879687336911,0.000382832262054463
6699,PSTPIP1_proteomics,0.4096546788489928,0.00038877467224849124
346,AMBP_proteomics,0.3793441374146066,0.0004050909757837745
1854,CPSF6_proteomics,-0.3787513894588056,0.00041435715406184435
8319,SUN1_proteomics,0.3784852455924117,0.00041858051756118
85,ACIN1_proteomics,-0.3784686265134325,0.00041884554504366894
8713,TMEM192_proteomics,-0.37835857771352954,0.00042060439708702633
2765,EXOSC6_proteomics,-0.37791655957788556,0.0004277373341452743
8352,SYNGAP1_proteomics,-0.43990095095339493,0.0004365766105626765
4384,LAMC2_proteomics,0.3765184749683622,0.0004510344198868037
3331,GNA11_proteomics,0.3764949648633086,0.00045143592976372475
4476,LITAF_proteomics,0.3764250993758905,0.00045263103760314894
1655,CLU_proteomics,0.3762097247626705,0.0004563334555605652
1637,CLMN_proteomics,0.3759563571444264,0.0004607244830730688
3469,GRSF1_proteomics,-0.37593926331473804,0.0004610221187895944
7295,RPRD1B_proteomics,-0.37562250713931106,0.0004665693905923709
3339,GNAQ_proteomics,0.37547535873717763,0.0004691670917475375
6422,POR_proteomics,0.3753400093263187,0.000471568180457733
8799,TNKS1BP1_proteomics,0.3751208972537652,0.0004754790658678651
1557,CHMP4C_proteomics,-0.37479114882483366,0.00048142065514018183
5270,MYO10_proteomics,0.3741184352520944,0.0004937532069035246
8703,TMEM176B_proteomics,0.44644699417691897,0.0004995781020326678
1029,C1orf116_proteomics,0.38981862572660103,0.0004998816919356564
1514,CGNL1_proteomics,0.3736580084929473,0.0005023598962166691
6596,PROC_proteomics,0.3723402817134939,0.0005277560151390185
445,AP1M2_proteomics,0.3722034875669642,0.0005304585669893593
4589,LTF_proteomics,0.37144760269468985,0.0005456215733304485
0,A1BG_proteomics,0.3712253399990315,0.0005501549336651291
7003,RBM39_proteomics,-0.3707969345416428,0.0005589901296071716
9119,U2AF1L5_proteomics,-0.3705479108526937,0.0005641852583648926
8358,SYNPO_proteomics,0.37044408386277383,0.000566364298427446
9117,U2AF1_proteomics,-0.37016832944330624,0.0005721890052002275
7640,SET_proteomics,-0.37014849908234626,0.0005726099802116146
4409,LBP_proteomics,0.3701259341608787,0.0005730893508880208
6727,PTP4A1_proteomics,-0.37003504593613856,0.0005750239013266479
8146,SRGAP2_proteomics,-0.36989418535757895,0.0005780339015693368
6715,PTGFRN_proteomics,0.3694970329303313,0.0005865981839561532
3482,GSTA3_proteomics,0.3692791817278256,0.0005913450504922164
2725,ESYT2_proteomics,0.36914294972092,0.0005943312795024085
5770,OCIAD1_proteomics,-0.3689405327808952,0.0005987937350348952
9287,USP36_proteomics,-0.3686625339537637,0.0006049723352501623
1044,C2_proteomics,0.3685728400614791,0.000606978193907439
3481,GSTA1_proteomics,0.36742723546740197,0.0006331374762964132
353,AMOT_proteomics,0.3853773604116526,0.0006394471941921617
2575,ELMO3_proteomics,0.36714142246219006,0.0006398222858996682
7630,SERPIND1_proteomics,0.36693054429814764,0.0006447956910226287
2001,CWC25_proteomics,-0.4034773709219007,0.0006454761525862386
4729,MARC2_proteomics,0.36681365890333983,0.0006475675187471436
6599,PROM2_proteomics,0.36584436279343674,0.0006709758598559352
9061,TUBB2A_proteomics,-0.36579813750549683,0.0006721112395319389
9062,TUBB2B_proteomics,-0.3655131197182929,0.0006791506137913913
5366,NCALD_proteomics,0.36540537019392794,0.0006818292834492798
9518,XDH_proteomics,0.41017570608705234,0.0006902571976180736
3289,GKAP1_proteomics,0.4095141896678822,0.000705554933995262
5395,NCOA5_proteomics,-0.3635925698450386,0.0007283648240502586
608,ARMC4_proteomics,0.5580905487006604,0.0007385687066384273
4280,KLK13_proteomics,0.3786058006822214,0.000745212846225635
9141,UBE2C_proteomics,-0.3626973227599256,0.0007523981233515778
4084,ITIH4_proteomics,0.36264589747055775,0.0007538003578450279
6119,PGM3_proteomics,0.3623987926960782,0.0007605715335660306
8332,SURF6_proteomics,-0.3623324118581991,0.0007623999224879833
3985,INPP4B_proteomics,0.36121881916102705,0.0007936757320220639
2767,EXOSC8_proteomics,-0.361060883795676,0.0007982048083569552
4162,KCTD14_proteomics,0.3609592704305063,0.0008011311803301548
9120,U2AF2_proteomics,-0.36080465474304213,0.0008056027159011121
6609,PRPF38B_proteomics,-0.3606134709424502,0.0008111632307431742
2721,ESRP2_proteomics,0.35983283846948017,0.0008342321483082963
1502,CFH_proteomics,0.3591914666112586,0.0008536308050404932
389,ANKRD1_proteomics,-0.4224195566328908,0.0008600168184001347
4925,MID1_proteomics,0.35876435457517497,0.0008667757912265721
2874,FAM57A_proteomics,0.5234077801467989,0.0008866810811799065
5337,NAP1L1_proteomics,-0.357673197232772,0.0009011981688383165
8481,TCF20_proteomics,0.3576194066131724,0.0009029268031903228
1202,CASP9_proteomics,-0.3718949961375605,0.0009400795905709304
4937,MINDY4_proteomics,0.47129087238501394,0.0009464332287247534
2877,FAM76A_proteomics,-0.35616522140242796,0.0009508169469718203
7015,RBMS3_proteomics,0.35583720190911955,0.0009619336546466894
8571,THG1L_proteomics,-0.3555505977240384,0.0009717433279181407
3740,HNRNPD_proteomics,-0.3551730429094174,0.000984804729557421
8671,TMED8_proteomics,-0.354435272904881,0.0010107890495605054
2285,DNAH9_proteomics,0.5118748556343926,0.0010199589611940272
4337,KRT7_proteomics,0.3541028173618248,0.0010227004168667667
2705,ERLEC1_proteomics,0.3537901458976992,0.0010340191234664822
2276,DNAH10_proteomics,0.5110056575735034,0.0010438067606589573
9000,TSPAN13_proteomics,0.38360345279455726,0.0010452980075282235
650,ASH2L_proteomics,-0.35347674782483934,0.0010454781632457599
7615,SERPINA3_proteomics,0.35338043531109553,0.0010490228091266428
8958,TRMT10C_proteomics,-0.35333461100459346,0.001050713135509776
6811,QSER1_proteomics,0.36836069712262576,0.0010603250725105436
3117,FUBP1_proteomics,-0.3529004250497194,0.0010668521441504438
3015,FIP1L1_proteomics,-0.3528786051845978,0.0010676691112731852
5848,P3H2_proteomics,0.3528506889603126,0.0010687151628561763
8422,TATDN2_proteomics,-0.5760518025503187,0.0010748262547551376
2109,DCUN1D5_proteomics,-0.35264567869943875,0.0010764256681935543
1964,CTNND1_proteomics,0.3523046855725077,0.0010893624351826006
2622,ENOSF1_proteomics,0.3520476253310102,0.0010992080119191366
8016,SNX19_proteomics,-0.36666258844256555,0.0011229151976547053
4812,ME1_proteomics,0.35128497708641293,0.00112889492706958
4982,MMP8_proteomics,0.3865178859670326,0.0011309573922595757
5123,MRPS6_proteomics,-0.3512024416643855,0.0011321509370455897
9008,TSPAN9_proteomics,0.3511963004775204,0.0011323935461077918
3747,HNRNPL_proteomics,-0.35114251605396607,0.0011345203286037434
7294,RPRD1A_proteomics,-0.3510626411762925,0.0011376854848981202
1850,CPSF1_proteomics,-0.351022882512505,0.0011392639625567697
7415,S100A12_proteomics,0.36604377998115145,0.001146542762073876
4351,KRT85_proteomics,0.3502165241179364,0.00117170928677234
610,ARMC6_proteomics,-0.349995745640837,0.0011807376379832611
4004,INTS6_proteomics,-0.34997460015190673,0.0011816056470647525
826,BCAR1_proteomics,0.34960102239710505,0.0011970364827551033
9067,TUBB8_proteomics,-0.3493694460726063,0.0012066933526601307
6478,PPP1R13L_proteomics,0.3493195744444511,0.0012087822476032819
8330,SURF2_proteomics,-0.3492674752183771,0.001210967946371658
4510,LPCAT2_proteomics,0.34894322152280105,0.0012246519499209785
7054,RECQL5_proteomics,-0.3487918149839225,0.0012310894040406114
6093,PFDN5_proteomics,-0.34852939732872623,0.0012423194626991292
1101,CA13_proteomics,0.3484836652080938,0.0012442860209791581
2750,EXOC3_proteomics,0.3481506357048302,0.0012586921228427367
3868,ID4_proteomics,-0.43890568996673984,0.0012734271196223582
1026,C1RL_proteomics,0.3477798777737804,0.0012749078904339866
1095,C9_proteomics,0.34773755699102715,0.0012767708481985292
6292,PLG_proteomics,0.3476712687302075,0.0012796938088766399
7478,SCAF4_proteomics,-0.3475602359652027,0.0012846033461524336
3118,FUBP3_proteomics,-0.34753392979621417,0.001285769023243046
3111,FSTL1_proteomics,0.34749654670692676,0.001287427188130059
2279,DNAH17_proteomics,0.4965677127627328,0.001302757992520496
1226,CBX1_proteomics,-0.3470374841594648,0.0013079478884298573
4908,MGME1_proteomics,-0.346757160492895,0.0013206239211081474
1813,COX11_proteomics,-0.3466402076206974,0.001325945249467166
9159,UBE2N_proteomics,-0.34660934600774757,0.001327352679087994
7993,SNRPC_proteomics,-0.346209678875942,0.0013457018905210848
1837,CPLX2_proteomics,-0.41799219850426683,0.0013480378447723836
5490,NEO1_proteomics,-0.34596670783825345,0.0013569689091819362
6956,RASAL2_proteomics,-0.3459548394805167,0.0013575214478680185
6251,PLAUR_proteomics,0.34586659343959314,0.0013616361868718791
8391,TAF6L_proteomics,-0.3455008062243806,0.0013788127651409826
2362,DPP4_proteomics,0.35760277627332593,0.001408454641195908
7055,REEP3_proteomics,0.34471709701351666,0.0014162758852499342
2758,EXOG_proteomics,-0.3446463780285627,0.001419701302694748
9459,WDR5_proteomics,-0.3445255874271369,0.001425569376867339
5795,OPHN1_proteomics,0.492269192661564,0.0014562853637818786
6058,PDZD8_proteomics,0.34384490539940316,0.0014590493900569395
3759,HOOK2_proteomics,0.3437991989472301,0.0014613227793927983
3618,HEATR6_proteomics,-0.3437353498410428,0.0014645039274743398
3828,HSPB1_proteomics,0.3435817687160049,0.0014721814478324225
1782,COPB2_proteomics,0.34294600149410626,0.0015043520954328724
4991,MOB1B_proteomics,-0.34277718469432517,0.0015130005471501473
6712,PTGES2_proteomics,-0.34272289588255644,0.0015157912872233328
9217,UGT8_proteomics,0.34260994556922625,0.0015216124626510038
4348,KRT81_proteomics,0.3425719396138147,0.0015235757325972052
4352,KRT86_proteomics,0.3424466229279785,0.0015300654352930186
7113,RHBDF1_proteomics,0.3423693238777493,0.0015340809236851587
501,APOH_proteomics,0.3419776932313448,0.0015545718693197696
8151,SRP14_proteomics,-0.3418505070873754,0.0015612795234188868
8167,SRSF1_proteomics,-0.34154778306257033,0.0015773501624022801
8560,THAP11_proteomics,-0.3559575548631943,0.001600669084642339
1372,CDC37L1_proteomics,0.3408618204032955,0.0016143200264010988
3171,GALNT16_proteomics,0.4303470013018064,0.00162112742649343
3788,HPX_proteomics,0.3404929665142742,0.001634521244810677
8233,STAU2_proteomics,-0.33994572533634637,0.0016649130163072028
3471,GSDMA_proteomics,0.4704673814192527,0.0016658491452035099
1817,COX18_proteomics,-0.42936331791496696,0.0016660745968235403
6029,PDHB_proteomics,-0.3398720307620701,0.0016690444849375397
9390,VPS51_proteomics,0.33985662038780395,0.0016699095911906774
5520,NFYA_proteomics,-0.3398001664470369,0.001673082256374259
4041,ISCA1_proteomics,-0.3397369839719384,0.001676639511654462
9796,ZNF622_proteomics,-0.33960359017936653,0.0016841721875490959
4485,LMBRD2_proteomics,0.3816551365166837,0.001707091044400195
494,APOC1_proteomics,0.33908530338522463,0.0017137303485465574
9558,YIPF2_proteomics,0.3387143987857402,0.0017351697502778346
9298,USP6NL_proteomics,0.3386766133732515,0.001737367387069704
7487,SCARA3_proteomics,0.3898012295494644,0.0017378652781880966
8706,TMEM181_proteomics,0.35318618030671084,0.0017510821918112745
1221,CBR3_proteomics,0.3383669351248593,0.0017554734286682157
2753,EXOC5_proteomics,0.33783521325334726,0.0017869591987816744
9202,UCHL5_proteomics,-0.3375953153190616,0.0018013307101632505
8946,TRIO_proteomics,0.3375087795484475,0.0018065403157216475
7384,RTFDC1_proteomics,-0.3373881313277336,0.0018138262278596534
7797,SLC25A17_proteomics,0.37950108888510203,0.0018220772847040746
8376,TACSTD2_proteomics,0.3371260705659022,0.001829743366945298
8166,SRRT_proteomics,-0.3371132012948954,0.0018305282596100844
2217,DHX15_proteomics,-0.33687179531244527,0.001845307899681892
3746,HNRNPK_proteomics,-0.3360650777655799,0.0018954814152756716
1974,CTSG_proteomics,0.3359914619589579,0.001900120584207129
6190,PIGR_proteomics,0.3355718773830428,0.0019267581462217955
8326,SUPT6H_proteomics,-0.33556827844197834,0.0019269880750941795
6115,PGLYRP2_proteomics,0.33548997051080703,0.0019319971313217364
4186,KDM8_proteomics,-0.5509464032825382,0.0019527183883208828
3789,HRAS_proteomics,-0.335098273340401,0.0019572290234618826
219,AGAP3_proteomics,0.33495622971908023,0.001966452111699396
7880,SLC5A1_proteomics,0.6226809550659602,0.0019675986938305348
6991,RBM19_proteomics,-0.3349122085586592,0.0019693184022859032
8591,TIAL1_proteomics,-0.33490590988969393,0.0019697288266426454
8068,SPAG9_proteomics,0.3348452836879561,0.0019736832011844237
9,AAR2_proteomics,-0.33478536933643915,0.001977598168520404
8701,TMEM173_proteomics,0.3347798221151986,0.0019779609926387524
6837,RAB20_proteomics,0.3346905413451512,0.001983808785670358
7058,REEP6_proteomics,0.3464930841249715,0.002022121030293958
8389,TAF5L_proteomics,-0.33401618530180527,0.002028483766148419
6256,PLCB3_proteomics,0.3339855464058244,0.002030534888030796
9681,ZMIZ1_proteomics,-0.3336200734669741,0.002055145875886727
8234,STBD1_proteomics,0.33354457164811513,0.0020602635197702014
3538,GYPC_proteomics,0.34565703504172424,0.002076830308403105
7848,SLC35B3_proteomics,0.3475188154558032,0.002098927861590494
9356,VIRMA_proteomics,-0.3329399504350317,0.0021016613457083655
5739,NUP214_proteomics,-0.33243574782122065,0.002136754377504977
8237,STEAP2_proteomics,0.332198833857108,0.002153425178794964
4943,MIS12_proteomics,-0.33203442199748706,0.002165062941146223
3850,HYI_proteomics,0.3319245159592782,0.002172874071401074
4116,JMJD6_proteomics,-0.33182305203561324,0.002180107705433235
6430,POU2F2_proteomics,-0.3314603355144874,0.0022061441889939634
1778,COMT_proteomics,0.33128405116816745,0.0022188989125050806
3368,GOLGA1_proteomics,0.3312746270412269,0.0022195826410140733
114,ACSS2_proteomics,0.3312020325224054,0.0022248557893967662
3040,FLNB_proteomics,0.3311960460642511,0.002225291138397202
4941,MIOS_proteomics,0.331030144812426,0.0022373863753731827
3415,GPLD1_proteomics,0.34495003782697975,0.0022761170648602255
3894,IFRD1_proteomics,0.33016874311397815,0.002301143324535952
2786,F2_proteomics,0.3299106829769853,0.0023205590631608913
1083,C7orf25_proteomics,0.3298791445694229,0.00232294199390124
1185,CARNMT1_proteomics,0.4793534373678484,0.002326771492984403
2283,DNAH7_proteomics,0.4787057191974303,0.0023634062610638743
1508,CFI_proteomics,0.32896317703608874,0.002393115729920319
5755,NXF1_proteomics,-0.32830203199939395,0.002444944185235635
2453,ECHDC2_proteomics,0.3282642325766978,0.0024479375896249056
5842,OXR1_proteomics,0.32824266528670676,0.0024496470163082717
433,ANXA7_proteomics,0.32820592661445086,0.0024525613972841776
5702,NUCB1_proteomics,0.3281926388284647,0.002453616248353308
9512,WWOX_proteomics,0.3281682160941849,0.002455556109969515
1067,C4orf3_proteomics,0.3424424433392243,0.0024619144767119927
1491,CES2_proteomics,0.32791649326242894,0.0024756304719117756
1810,CORO6_proteomics,-0.3278824239466369,0.002478358717493363
2780,F10_proteomics,0.3277955701155548,0.0024853261241833276
2213,DHRS7_proteomics,0.32728826571832814,0.0025263744940898967
7189,RNF170_proteomics,0.32722129752046136,0.002531838424163689
3814,HSP90B1_proteomics,0.32719650414824464,0.002533864002064124
5516,NFS1_proteomics,-0.3270868118567426,0.002542843145371023
4236,KIF21B_proteomics,0.33923552276675706,0.0025433910278358945
8144,SRFBP1_proteomics,-0.32682824974545266,0.002564121493859232
3458,GRHL2_proteomics,0.32668537293703415,0.0025759479416144343
3241,GFAP_proteomics,0.3266716726794151,0.0025770845307129695
7010,RBM6_proteomics,-0.32664155478296214,0.0025795847280143166
3174,GALNT3_proteomics,0.3258777635710278,0.0026437216909710667
7619,SERPINA7_proteomics,0.32586022667393244,0.002645210946289654
7186,RNF167_proteomics,-0.3378561181876213,0.0026551012127651245
6072,PES1_proteomics,-0.3255471086963091,0.0026719282760560483
6730,PTPA_proteomics,-0.3254450675327832,0.0026806872491167686
9223,ULK1_proteomics,-0.6079310380389001,0.002687290959253635
95,ACOT8_proteomics,-0.32510400292082586,0.0027101505944123238
2614,ENDOD1_proteomics,0.3249107053305465,0.0027269774762080598
4481,LMAN1_proteomics,0.3248750952226316,0.0027300875929809503
669,ATAD3B_proteomics,-0.3247955362629441,0.0027370476071502674
1436,CDYL_proteomics,-0.32459866223242834,0.0027543390623651146
8024,SNX33_proteomics,0.32439574921214276,0.0027722633286858807
4382,LAMB3_proteomics,0.3243774971013307,0.0027738807374542186
599,ARL6_proteomics,-0.3243127054936802,0.0027796290705103545
8816,TNS3_proteomics,0.32380272065924703,0.002825249126628901
4315,KRT14_proteomics,0.3237277762968332,0.0028320094184470105
4442,LGALS4_proteomics,0.4175071343834173,0.0028383312653759095
4921,MICALL1_proteomics,0.32323450284293137,0.0028768675131117154
8777,TMUB1_proteomics,0.32300449357767524,0.002898001215959892
8652,TMBIM1_proteomics,0.32297340383051665,0.0029008684449728078
84,ACE_proteomics,0.32289680117970165,0.0029079439131336057
8964,TRMT44_proteomics,0.6166079167296485,0.0029108746414483995
1958,CTNNA1_proteomics,0.3226668907988923,0.0029292726794707567
3402,GPATCH8_proteomics,-0.32253386134263073,0.002941677690536014
2674,EPS8L2_proteomics,0.32241255205116026,0.0029530307789314503
2232,DHX9_proteomics,-0.32231573468954117,0.002962119850997702
2762,EXOSC3_proteomics,-0.3222057885424543,0.0029724717997135323
853,BCLAF1_proteomics,-0.32218151928720834,0.0029747612238592513
8261,STMN2_proteomics,-0.32200567825228116,0.002991396282462384
2016,CYB5A_proteomics,0.3218495698727524,0.0030062343057452616
2837,FAM160B1_proteomics,0.32179865714098194,0.003011087762638411
9761,ZNF503_proteomics,0.3217200794737579,0.0030185922553064523
7923,SMARCA4_proteomics,-0.3217129711419982,0.0030192719554353394
1731,COL14A1_proteomics,0.3216794485413804,0.0030224792400272028
4776,MBP_proteomics,0.3213291009505346,0.003056181773387446
8855,TPBG_proteomics,0.32128050590716234,0.0030608829532987156
3734,HNRNPA1L2_proteomics,-0.3210728540343021,0.003081044593968137
1152,CAMSAP1_proteomics,-0.32102737240833307,0.0030854763945053106
1690,CNOT3_proteomics,-0.32089800876438873,0.0030981129901451773
1050,C2CD2_proteomics,0.32086496692606437,0.003101348022298221
446,AP1S1_proteomics,0.3207461881515324,0.0031130022877342524
6343,PNN_proteomics,-0.32061155629398175,0.0031262593764589683
7509,SCRN2_proteomics,0.320603755901861,0.00312702902023957
7629,SERPINC1_proteomics,0.320449255175392,0.0031423081600042185
8993,TSFM_proteomics,-0.32043630632963205,0.0031435917464518737
6291,PLEKHS1_proteomics,0.4664660687445007,0.0031573096437102484
3775,HPCAL1_proteomics,0.32022112922866924,0.0031649904722964597
8836,TOP2B_proteomics,-0.32019460830961355,0.0031676368970427254
1872,CREB1_proteomics,-0.320061701749923,0.003180928986348253
1672,CMTM7_proteomics,-0.32005164987070855,0.003181936308729322
1532,CHD4_proteomics,-0.3199247852488204,0.003194674253649315
4130,KALRN_proteomics,0.3197047914004668,0.0032168710483753337
2282,DNAH6_proteomics,0.5122704364579027,0.003217075304594021
2378,DRAP1_proteomics,-0.31957079453402315,0.0032304584569007653
1196,CASP3_proteomics,-0.3193499176595368,0.0032529676111910594
8,AAMP_proteomics,-0.31924503608997123,0.0032637049126670414
7501,SCLY_proteomics,-0.3188800351431309,0.003301319482790813
7445,SAMHD1_proteomics,-0.31881878178821677,0.0033076696742986834
7976,SNAPIN_proteomics,-0.31880430322269276,0.003309172274748524
3163,GALK2_proteomics,0.3186191767022071,0.0033284387368045843
3743,HNRNPH1_proteomics,-0.3185877249686662,0.003331721920878089
542,ARHGAP18_proteomics,0.3184741602045101,0.003343600825791137
3536,GYG2_proteomics,0.3344759799543122,0.0033573401791057076
6802,PZP_proteomics,0.31796305777433864,0.00339753205107298
2900,FAS_proteomics,0.31794013042236935,0.003399969441399776
8479,TCERG1_proteomics,-0.3178740891514168,0.003406998973971822
4497,LNPK_proteomics,0.3177648380163223,0.0034186563376071896
6909,RAI1_proteomics,0.3177225592303623,0.0034231771409377405
8460,TBL2_proteomics,0.3176167565719398,0.0034345138623463364
6021,PDE5A_proteomics,0.31759026309236293,0.0034373578750629095
5682,NT5C_proteomics,-0.3175870411012587,0.003437703891652038
404,ANKRD46_proteomics,0.4094867885111621,0.003481144621536505
8205,ST5_proteomics,0.31688148562038043,0.003514228571426608
8286,STX5_proteomics,0.31687177637137914,0.003515292163379478
2137,DDX31_proteomics,-0.31673792899792075,0.0035299836862014186
2313,DNAJC8_proteomics,-0.31661820948217234,0.00354317090722799
